id_order_detail,id_user,id_produk,jumlah_pembelian,subtotal_transaksi,metode_bayar,rating_transaksi,jam_pesanan,waktu_pesanan,nama_produk,kategori_produk,harga_asli_produk,stok_aktual,total_terjual_global,rating_rata_rata_produk,is_organik
51457,1302,104,3,54000,COD,1,9,2026-01-25 09:40:16,Brokoli Premium,Sayuran,18000,73,70,3.61,0
51458,1013,112,5,140000,QRIS,3,21,2026-06-23 21:37:42,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
51459,1130,120,1,6500,COD,4,8,2026-04-07 08:17:05,Timun Segar,Sayuran,7000,53,77,3.8,0
51460,1369,151,1,13000,COD,5,7,2026-04-18 07:13:57,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51461,1037,143,1,20000,QRIS,3,19,2026-02-12 19:27:48,Kunyit Organik,Rempah,20000,27,71,4.01,1
51462,1031,116,1,6000,QRIS,3,7,2026-03-12 07:49:47,Jagung Manis,Sayuran,7000,114,80,3.83,0
51463,1257,134,4,64000,Transfer Bank,3,10,2026-04-09 10:11:09,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
51464,1186,139,1,20000,Transfer Bank,3,23,2026-04-10 23:46:30,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
51465,1445,113,2,64000,COD,4,10,2026-04-15 10:29:39,Cabai Rawit,Sayuran,32000,116,61,4.37,0
51466,1118,131,1,14000,QRIS,4,17,2026-03-04 17:47:55,Pepaya California,Buah-buahan,14000,38,74,4.12,0
51467,1035,168,3,90000,COD,3,19,2026-04-25 19:48:30,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
51468,1069,136,4,152000,Transfer Bank,3,8,2026-03-17 08:23:12,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51469,1156,148,2,70000,Transfer Bank,3,7,2026-03-13 07:33:16,Bawang Merah,Rempah,35000,101,63,3.92,0
51470,1404,119,4,38500,QRIS,5,21,2026-02-05 21:17:11,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
51471,1003,150,1,28000,QRIS,3,10,2026-04-15 10:25:41,Cabai Kering,Rempah,28000,63,56,3.98,0
51472,1138,105,3,66000,COD,4,12,2026-02-17 12:08:11,Brokoli Organik,Sayuran,22000,30,73,4.44,1
51473,1085,151,2,30000,Transfer Bank,5,3,2026-05-03 03:33:07,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51474,1393,129,2,37500,Transfer Bank,4,14,2026-05-01 14:43:10,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
51475,1064,131,1,13000,COD,4,13,2026-05-10 13:50:34,Pepaya California,Buah-buahan,14000,38,74,4.12,0
51476,1499,165,1,32500,QRIS,2,13,2026-06-09 13:22:04,Jamur King Oyster,Jamur,38000,34,52,3.9,0
51477,1212,103,2,20000,QRIS,5,13,2026-02-03 13:01:27,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
51478,1001,126,5,75000,QRIS,3,14,2026-04-05 14:50:09,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
51479,1273,117,2,18000,QRIS,5,9,2026-02-27 09:21:20,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
51480,1169,161,2,77000,Transfer Bank,4,10,2026-04-17 10:47:38,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
51481,1313,125,3,54000,Transfer Bank,3,21,2026-06-02 21:55:31,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
51482,1024,133,4,143500,Transfer Bank,5,9,2026-05-06 09:01:39,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
51483,1292,131,3,42000,Transfer Bank,4,22,2026-02-26 22:46:36,Pepaya California,Buah-buahan,14000,38,74,4.12,0
51484,1351,119,3,28500,QRIS,4,9,2026-04-03 09:22:53,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
51485,1313,100,1,8000,QRIS,3,10,2026-06-21 10:23:20,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
51486,1025,153,2,28000,Transfer Bank,4,8,2026-06-23 08:42:35,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
51487,1109,136,2,76000,QRIS,3,2,2026-06-04 02:47:01,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51488,1143,159,3,74500,QRIS,5,10,2026-04-10 10:00:01,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
51489,1176,118,3,24000,COD,3,0,2026-02-18 00:53:37,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51490,1454,136,3,114000,QRIS,3,3,2026-03-20 03:32:20,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51491,1083,108,3,30500,QRIS,4,11,2026-05-02 11:12:17,Selada Keriting,Sayuran,11000,43,83,3.98,0
51492,1473,105,2,44000,QRIS,4,13,2026-05-06 13:32:28,Brokoli Organik,Sayuran,22000,30,73,4.44,1
51493,1020,154,1,18000,QRIS,3,21,2026-06-20 21:39:10,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
51494,1302,114,4,36000,QRIS,4,8,2026-01-18 08:36:37,Terong Ungu,Sayuran,9000,91,76,4.02,0
51495,1000,133,5,200000,QRIS,5,17,2026-06-04 17:08:45,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
51496,1450,140,1,22000,Transfer Bank,3,13,2026-05-24 13:44:58,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
51497,1457,167,2,90000,Transfer Bank,3,16,2026-04-10 16:09:25,Jamur Portobello,Jamur,45000,43,38,3.8,0
51498,1088,112,1,28000,QRIS,4,7,2026-04-05 07:14:42,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
51499,1457,112,4,104500,QRIS,2,14,2026-04-12 14:13:38,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
51500,1394,134,4,64000,QRIS,3,13,2026-06-26 13:50:03,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
51501,1310,150,1,28000,QRIS,3,9,2026-05-20 09:09:25,Cabai Kering,Rempah,28000,63,56,3.98,0
51502,1047,118,2,15000,QRIS,4,7,2026-04-03 07:20:56,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51503,1071,100,1,8000,QRIS,4,19,2026-05-04 19:19:30,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
51504,1147,154,4,72000,QRIS,5,13,2026-06-08 13:39:21,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
51505,1192,140,1,22000,Transfer Bank,3,7,2026-05-22 07:43:15,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
51506,1389,115,4,35500,COD,4,20,2026-02-19 20:14:38,Buncis Segar,Sayuran,10000,69,68,4.26,0
51507,1491,115,1,10000,Transfer Bank,4,11,2026-06-10 11:24:22,Buncis Segar,Sayuran,10000,69,68,4.26,0
51508,1260,161,1,37000,QRIS,3,12,2026-03-22 12:33:34,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
51509,1460,157,3,54000,QRIS,2,16,2026-06-03 16:13:01,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
51510,1060,167,1,45000,COD,3,8,2026-02-21 08:05:48,Jamur Portobello,Jamur,45000,43,38,3.8,0
51511,1448,143,1,20000,QRIS,4,12,2026-04-21 12:26:40,Kunyit Organik,Rempah,20000,27,71,4.01,1
51512,1283,168,2,60000,QRIS,5,5,2026-06-03 05:34:15,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
51513,1489,140,2,39500,COD,3,14,2026-01-12 14:35:34,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
51514,1069,118,1,8000,Transfer Bank,3,8,2026-03-12 08:50:39,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51515,1429,166,2,96000,Transfer Bank,5,12,2026-01-15 12:09:34,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
51516,1316,116,1,6500,Transfer Bank,2,12,2026-05-22 12:41:24,Jagung Manis,Sayuran,7000,114,80,3.83,0
51517,1336,142,2,27500,QRIS,5,19,2026-05-08 19:26:20,Kunyit Segar,Rempah,15000,62,72,4.29,0
51518,1065,108,2,22000,Transfer Bank,3,7,2026-03-14 07:55:42,Selada Keriting,Sayuran,11000,43,83,3.98,0
51519,1407,118,1,8000,COD,3,14,2026-01-18 14:13:16,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51520,1206,112,2,56000,QRIS,3,18,2026-04-07 18:17:03,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
51521,1368,168,1,30000,Transfer Bank,4,12,2026-01-02 12:49:47,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
51522,1459,136,3,114000,Transfer Bank,3,7,2026-06-25 07:35:35,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51523,1104,112,2,56000,Transfer Bank,3,8,2026-06-15 08:47:10,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
51524,1491,107,2,30000,COD,4,9,2026-02-05 09:53:37,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
51525,1445,157,1,18000,QRIS,3,17,2026-03-22 17:54:16,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
51526,1132,137,1,45000,QRIS,5,17,2026-02-12 17:12:08,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
51527,1314,168,1,27000,Transfer Bank,5,18,2026-05-02 18:15:44,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
51528,1434,129,2,39500,COD,2,5,2026-01-21 05:49:18,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
51529,1481,130,1,28000,QRIS,5,16,2026-04-14 16:35:56,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
51530,1106,101,1,9000,QRIS,5,16,2026-04-04 16:51:47,Kangkung Organik,Sayuran,9000,38,80,4.27,1
51531,1444,118,1,7500,Transfer Bank,3,6,2026-02-09 06:53:49,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51532,1208,119,2,22000,Transfer Bank,5,18,2026-05-26 18:05:28,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
51533,1228,149,2,64000,QRIS,3,14,2026-01-22 14:15:20,Bawang Putih,Rempah,32000,41,58,4.07,0
51534,1011,118,1,7000,QRIS,3,7,2026-06-11 07:37:03,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51535,1040,131,1,12000,Transfer Bank,4,13,2026-04-16 13:04:09,Pepaya California,Buah-buahan,14000,38,74,4.12,0
51536,1027,128,1,30000,Transfer Bank,3,6,2026-02-24 06:47:48,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
51537,1344,106,2,21000,Transfer Bank,3,23,2026-01-06 23:36:29,Wortel Baby,Sayuran,12000,103,70,4.11,0
51538,1161,148,1,35000,QRIS,3,19,2026-04-15 19:14:42,Bawang Merah,Rempah,35000,101,63,3.92,0
51539,1449,135,2,44000,QRIS,3,14,2026-04-07 14:38:42,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
51540,1339,113,2,56500,QRIS,5,17,2026-02-22 17:16:19,Cabai Rawit,Sayuran,32000,116,61,4.37,0
51541,1147,138,2,36000,QRIS,4,5,2026-03-15 05:44:17,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
51542,1049,117,2,15500,QRIS,5,21,2026-02-07 21:04:15,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
51543,1138,132,3,96000,QRIS,3,15,2026-04-08 15:58:25,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
51544,1002,157,1,16500,QRIS,2,7,2026-02-21 07:33:26,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
51545,1164,152,2,40000,QRIS,5,3,2026-06-09 03:20:54,Ubi Cilembu Premium,Umbi-umbian,20000,37,59,4.53,1
51546,1238,128,3,105000,Transfer Bank,3,19,2026-06-14 19:54:58,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
51547,1132,126,2,30000,Transfer Bank,4,17,2026-04-24 17:27:21,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
51548,1427,121,2,50000,QRIS,4,12,2026-05-23 12:13:50,Paprika Merah,Sayuran,25000,55,64,4.21,0
51549,1138,151,2,30000,QRIS,4,17,2026-04-18 17:25:37,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51550,1134,161,1,42000,QRIS,3,14,2026-04-18 14:14:54,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
51551,1298,134,2,32000,QRIS,3,19,2026-05-02 19:40:09,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
51552,1307,132,3,96000,QRIS,2,11,2026-04-24 11:54:35,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
51553,1410,124,1,4500,QRIS,4,9,2026-05-15 09:09:39,Daun Singkong,Sayuran,5000,70,81,3.68,0
51554,1121,119,3,33000,Transfer Bank,5,9,2026-01-26 09:04:06,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
51555,1149,114,1,9000,QRIS,4,16,2026-01-24 16:43:49,Terong Ungu,Sayuran,9000,91,76,4.02,0
51556,1296,137,1,45000,Transfer Bank,5,20,2026-04-17 20:56:43,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
51557,1047,106,4,48000,Transfer Bank,3,1,2026-06-20 01:44:33,Wortel Baby,Sayuran,12000,103,70,4.11,0
51558,1339,128,1,35000,Transfer Bank,4,18,2026-05-01 18:15:29,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
51559,1456,132,4,128000,Transfer Bank,4,14,2026-04-14 14:48:27,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
51560,1484,160,5,175000,Transfer Bank,4,6,2026-05-19 06:41:28,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
51561,1065,108,1,10000,QRIS,3,3,2026-03-20 03:15:33,Selada Keriting,Sayuran,11000,43,83,3.98,0
51562,1013,160,1,35000,QRIS,4,0,2026-03-03 00:55:39,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
51563,1252,139,1,20000,QRIS,2,23,2026-03-04 23:19:15,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
51564,1190,147,1,7000,QRIS,5,5,2026-06-27 05:37:34,Sereh Segar,Rempah,8000,102,83,4.52,0
51565,1293,142,2,30000,Transfer Bank,4,14,2026-01-21 14:37:37,Kunyit Segar,Rempah,15000,62,72,4.29,0
51566,1285,159,2,56000,COD,4,11,2026-06-07 11:16:25,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
51567,1228,110,2,32000,COD,3,13,2026-03-19 13:36:06,Tomat Cherry,Sayuran,16000,44,64,3.9,0
51568,1326,151,1,14000,QRIS,5,8,2026-02-19 08:25:05,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51569,1275,109,1,14000,COD,4,0,2026-05-17 00:58:35,Selada Organik,Sayuran,14000,20,65,4.16,1
51570,1326,117,1,8500,QRIS,5,7,2026-06-07 07:00:36,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
51571,1276,139,4,80000,QRIS,3,11,2026-03-23 11:02:49,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
51572,1409,106,4,44500,QRIS,4,11,2026-02-07 11:10:14,Wortel Baby,Sayuran,12000,103,70,4.11,0
51573,1193,103,1,10000,Transfer Bank,5,13,2026-03-13 13:54:21,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
51574,1150,101,2,17000,QRIS,5,13,2026-04-03 13:24:33,Kangkung Organik,Sayuran,9000,38,80,4.27,1
51575,1254,165,2,76000,QRIS,2,6,2026-01-08 06:25:31,Jamur King Oyster,Jamur,38000,34,52,3.9,0
51576,1202,155,3,24000,QRIS,3,17,2026-01-22 17:51:26,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
51577,1399,139,2,40000,QRIS,2,19,2026-03-15 19:06:44,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
51578,1440,123,1,6000,QRIS,5,10,2026-06-08 10:01:13,Kemangi Segar,Sayuran,6000,30,80,4.57,1
51579,1393,136,1,38000,QRIS,2,12,2026-02-17 12:12:48,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51580,1177,117,2,18000,Transfer Bank,4,11,2026-06-01 11:05:36,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
51581,1006,123,4,24000,QRIS,5,14,2026-06-03 14:28:09,Kemangi Segar,Sayuran,6000,30,80,4.57,1
51582,1188,120,1,7000,QRIS,4,14,2026-02-24 14:09:43,Timun Segar,Sayuran,7000,53,77,3.8,0
51583,1499,130,1,24500,QRIS,4,16,2026-06-25 16:20:34,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
51584,1165,151,3,45000,QRIS,5,8,2026-04-26 08:36:51,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51585,1239,144,2,36000,COD,3,12,2026-05-06 12:09:52,Temulawak Segar,Rempah,18000,70,66,4.23,0
51586,1480,140,4,88000,Transfer Bank,3,8,2026-04-26 08:00:58,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
51587,1387,140,2,44000,Transfer Bank,4,9,2026-04-23 09:21:55,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
51588,1453,138,2,31500,Transfer Bank,5,7,2026-02-21 07:03:50,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
51589,1468,110,2,29500,QRIS,2,7,2026-02-19 07:23:41,Tomat Cherry,Sayuran,16000,44,64,3.9,0
51590,1062,162,1,52000,COD,4,7,2026-03-16 07:52:54,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
51591,1375,145,2,29500,COD,3,14,2026-06-14 14:01:08,Kencur Segar,Rempah,16000,57,79,4.0,0
51592,1252,119,5,55000,COD,5,9,2026-06-19 09:23:23,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
51593,1439,159,2,56000,QRIS,3,18,2026-04-23 18:21:38,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
51594,1032,147,1,8000,QRIS,5,0,2026-05-16 00:08:19,Sereh Segar,Rempah,8000,102,83,4.52,0
51595,1431,108,2,18500,QRIS,4,14,2026-02-14 14:15:44,Selada Keriting,Sayuran,11000,43,83,3.98,0
51596,1202,149,1,32000,QRIS,4,2,2026-04-22 02:33:49,Bawang Putih,Rempah,32000,41,58,4.07,0
51597,1288,113,5,160000,QRIS,4,10,2026-04-04 10:02:14,Cabai Rawit,Sayuran,32000,116,61,4.37,0
51598,1101,105,3,66000,Transfer Bank,5,13,2026-01-07 13:38:13,Brokoli Organik,Sayuran,22000,30,73,4.44,1
51599,1441,167,2,90000,QRIS,3,15,2026-05-05 15:51:29,Jamur Portobello,Jamur,45000,43,38,3.8,0
51600,1116,120,4,28000,QRIS,2,16,2026-02-07 16:46:09,Timun Segar,Sayuran,7000,53,77,3.8,0
51601,1462,110,2,32000,COD,3,20,2026-01-17 20:48:47,Tomat Cherry,Sayuran,16000,44,64,3.9,0
51602,1339,123,4,24000,COD,5,7,2026-02-20 07:16:04,Kemangi Segar,Sayuran,6000,30,80,4.57,1
51603,1380,130,1,28000,QRIS,5,9,2026-03-26 09:20:01,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
51604,1167,126,2,30000,Transfer Bank,3,21,2026-04-09 21:02:54,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
51605,1136,166,3,144000,COD,5,20,2026-06-10 20:09:17,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
51606,1151,136,5,190000,QRIS,4,13,2026-03-25 13:21:47,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51607,1012,108,1,11000,QRIS,3,19,2026-04-16 19:36:21,Selada Keriting,Sayuran,11000,43,83,3.98,0
51608,1291,146,3,38000,Transfer Bank,4,9,2026-04-11 09:12:34,Lengkuas Segar,Rempah,14000,36,78,4.21,0
51609,1282,120,1,6000,QRIS,2,16,2026-03-10 16:19:47,Timun Segar,Sayuran,7000,53,77,3.8,0
51610,1273,163,1,32000,COD,4,14,2026-04-26 14:36:15,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
51611,1478,164,2,50000,QRIS,5,14,2026-02-26 14:09:11,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
51612,1301,120,3,21000,QRIS,3,9,2026-06-07 09:26:20,Timun Segar,Sayuran,7000,53,77,3.8,0
51613,1198,161,1,37000,Transfer Bank,3,13,2026-06-04 13:43:17,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
51614,1265,103,2,20000,COD,5,11,2026-04-25 11:41:44,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
51615,1240,129,2,44000,Transfer Bank,5,7,2026-06-11 07:28:02,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
51616,1185,129,2,44000,QRIS,3,8,2026-05-26 08:15:24,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
51617,1201,109,4,56000,QRIS,4,10,2026-04-26 10:56:35,Selada Organik,Sayuran,14000,20,65,4.16,1
51618,1265,129,1,19500,QRIS,4,21,2026-02-14 21:51:03,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
51619,1035,153,1,14000,QRIS,3,9,2026-05-07 09:20:27,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
51620,1293,143,1,20000,Transfer Bank,5,13,2026-04-22 13:55:07,Kunyit Organik,Rempah,20000,27,71,4.01,1
51621,1181,126,1,13000,QRIS,3,9,2026-06-17 09:39:47,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
51622,1427,163,2,64000,Transfer Bank,4,9,2026-01-27 09:15:35,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
51623,1481,136,2,76000,Transfer Bank,4,18,2026-06-04 18:29:38,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
51624,1094,142,4,60000,QRIS,4,9,2026-03-18 09:36:12,Kunyit Segar,Rempah,15000,62,72,4.29,0
51625,1024,144,1,16500,QRIS,4,13,2026-03-20 13:32:28,Temulawak Segar,Rempah,18000,70,66,4.23,0
51626,1143,151,4,60000,QRIS,5,12,2026-02-11 12:47:41,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51627,1174,121,1,25000,QRIS,3,14,2026-06-10 14:44:32,Paprika Merah,Sayuran,25000,55,64,4.21,0
51628,1489,167,1,41500,QRIS,4,19,2026-04-25 19:29:40,Jamur Portobello,Jamur,45000,43,38,3.8,0
51629,1464,138,2,31500,Transfer Bank,3,15,2026-04-17 15:38:33,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
51630,1395,161,2,76000,QRIS,4,8,2026-05-12 08:17:28,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
51631,1209,108,2,21000,COD,2,23,2026-01-24 23:15:16,Selada Keriting,Sayuran,11000,43,83,3.98,0
51632,1494,154,5,76500,QRIS,4,14,2026-02-19 14:26:44,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
51633,1203,166,3,129500,QRIS,5,5,2026-01-10 05:37:43,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
51634,1325,118,1,7500,QRIS,3,8,2026-04-11 08:41:22,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51635,1285,108,1,11000,QRIS,2,14,2026-06-02 14:41:51,Selada Keriting,Sayuran,11000,43,83,3.98,0
51636,1302,127,1,28000,QRIS,3,5,2026-06-26 05:20:00,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
51637,1441,104,1,17000,QRIS,3,20,2026-02-11 20:51:31,Brokoli Premium,Sayuran,18000,73,70,3.61,0
51638,1330,150,1,28000,COD,3,6,2026-01-26 06:09:07,Cabai Kering,Rempah,28000,63,56,3.98,0
51639,1361,134,1,14000,QRIS,3,13,2026-06-05 13:02:31,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
51640,1144,133,1,40000,Transfer Bank,3,14,2026-02-18 14:35:44,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
51641,1224,124,3,15000,Transfer Bank,4,14,2026-04-21 14:01:02,Daun Singkong,Sayuran,5000,70,81,3.68,0
51642,1086,147,1,7000,QRIS,5,9,2026-03-05 09:15:22,Sereh Segar,Rempah,8000,102,83,4.52,0
51643,1102,106,2,24000,QRIS,3,8,2026-01-20 08:30:58,Wortel Baby,Sayuran,12000,103,70,4.11,0
51644,1229,140,1,20000,QRIS,4,0,2026-05-23 00:54:24,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
51645,1348,100,2,16000,Transfer Bank,4,15,2026-05-19 15:56:22,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
51646,1032,115,1,10000,COD,4,10,2026-04-17 10:36:57,Buncis Segar,Sayuran,10000,69,68,4.26,0
51647,1390,118,4,32000,QRIS,4,9,2026-03-23 09:18:27,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
51648,1422,104,3,54000,Transfer Bank,1,13,2026-03-20 13:21:38,Brokoli Premium,Sayuran,18000,73,70,3.61,0
51649,1387,120,2,14000,QRIS,2,13,2026-05-26 13:39:42,Timun Segar,Sayuran,7000,53,77,3.8,0
51650,1373,142,1,15000,Transfer Bank,3,21,2026-04-08 21:37:02,Kunyit Segar,Rempah,15000,62,72,4.29,0
51651,1092,147,2,15000,QRIS,5,15,2026-04-21 15:15:13,Sereh Segar,Rempah,8000,102,83,4.52,0
51652,1212,129,2,44000,COD,3,14,2026-05-02 14:26:44,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
51653,1336,122,1,8000,QRIS,5,9,2026-01-20 09:58:12,Kol Putih,Sayuran,8000,118,72,4.54,0
51654,1404,155,1,7500,Transfer Bank,3,22,2026-05-24 22:24:50,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
51655,1424,105,2,44000,Transfer Bank,5,8,2026-04-08 08:00:18,Brokoli Organik,Sayuran,22000,30,73,4.44,1
51656,1086,123,1,5500,QRIS,5,12,2026-01-08 12:29:55,Kemangi Segar,Sayuran,6000,30,80,4.57,1
51657,1437,159,2,56000,COD,4,0,2026-05-20 00:04:17,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
51658,1105,158,2,44000,QRIS,5,11,2026-06-03 11:01:45,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
51659,1391,132,1,32000,QRIS,3,18,2026-04-02 18:18:29,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
51660,1399,151,1,13000,QRIS,5,20,2026-06-22 20:20:28,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
51661,1044,149,3,96000,Transfer Bank,3,17,2026-04-13 17:03:34,Bawang Putih,Rempah,32000,41,58,4.07,0
51662,1135,163,1,32000,QRIS,4,5,2026-06-27 05:37:32,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
51663,1273,105,4,88000,QRIS,5,5,2026-04-07 05:36:30,Brokoli Organik,Sayuran,22000,30,73,4.44,1
51664,1315,115,2,20000,QRIS,4,8,2026-04-04 08:02:57,Buncis Segar,Sayuran,10000,69,68,4.26,0
51665,1485,165,3,114000,QRIS,4,4,2026-05-12 04:56:49,Jamur King Oyster,Jamur,38000,34,52,3.9,0
51666,1355,106,1,12000,Transfer Bank,3,13,2026-04-25 13:43:20,Wortel Baby,Sayuran,12000,103,70,4.11,0
51667,1020,128,1,35000,Transfer Bank,4,12,2026-05-16 12:21:35,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
51668,1157,131,1,13500,QRIS,4,15,2026-05-22 15:01:32,Pepaya California,Buah-buahan,14000,38,74,4.12,0
51669,1049,115,2,18500,Transfer Bank,4,6,2026-04-07 06:16:10,Buncis Segar,Sayuran,10000,69,68,4.26,0
51670,1378,147,1,8000,COD,4,15,2026-01-05 15:37:44,Sereh Segar,Rempah,8000,102,83,4.52,0
